date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:12	101841/101841	---M--	200	added ('OK')	image/jpeg	etag:%225356b5d6-18dd1%22	http://shifthtml.themerex.net/images_post/girl.jpg	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images_post/girl.jpg	(from http://shifthtml.themerex.net/blog-category-arhive.html)
19:02:13	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:15%20GMT	http://shifthtml.themerex.net/blog-category-arhive.html/	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/blog-category-arhive.html/index.html	(from http://shifthtml.themerex.net/blog-category-arhive.html)
19:02:14	19166/19166	---MCZ	200	added ('OK')	text/html	etag:W/%225356b5bc-4ade%22	http://shifthtml.themerex.net/post-link.html	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/post-link.html	(from http://shifthtml.themerex.net/blog-category-arhive.html)
19:02:16	3770/3770	---MCZ	200	added ('OK')	text/css	etag:W/%225356b5d8-eba%22	http://shifthtml.themerex.net/style/print.css	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/print.css	(from http://shifthtml.themerex.net/print.html)
19:02:16	127789/127789	---M--	200	added ('OK')	image/jpeg	etag:%225356b5d6-1f32d%22	http://shifthtml.themerex.net/images_post/bigstock-Smiling-girl-with-shopping-bag-36516358.jpg	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images_post/bigstock-Smiling-girl-with-shopping-bag-36516358.jpg	(from http://shifthtml.themerex.net/blog-category-arhive.html)
19:02:16	103925/103925	---M--	200	added ('OK')	image/jpeg	etag:%225356b5d4-195f5%22	http://shifthtml.themerex.net/images_post/bigstock-Sexy-woman-wearing-red-dress-36516409-1020x590.jpg	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images_post/bigstock-Sexy-woman-wearing-red-dress-36516409-1020x590.jpg	(from http://shifthtml.themerex.net/blog-category-arhive.html)
19:02:18	793/793	---M--	200	added ('OK')	image/png	etag:%22440d59-319-4f7a5d705f900%22	http://shifthtml.themerex.net/images/header_controls_dark.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/header_controls_dark.png	(from http://shifthtml.themerex.net/style/dark-theme.css)
19:02:18	7365/7365	---M--	200	added ('OK')	image/png	etag:%225356b5d2-1cc5%22	http://shifthtml.themerex.net/images_post/ava.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images_post/ava.png	(from http://shifthtml.themerex.net/post-text.html)
19:02:18	333/333	---M--	200	added ('OK')	image/png	etag:%22440d5d-14d-4f7a5d705f900%22	http://shifthtml.themerex.net/images/level_mask_dark.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/level_mask_dark.png	(from http://shifthtml.themerex.net/style/dark-theme.css)
19:02:18	1303/1303	---M--	200	added ('OK')	image/png	etag:%225356b5c4-517%22	http://shifthtml.themerex.net/images/level_bg_dark.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/level_bg_dark.png	(from http://shifthtml.themerex.net/style/dark-theme.css)
19:02:18	1163/1163	---M--	200	added ('OK')	image/gif	etag:%225356b5c6-48b%22	http://shifthtml.themerex.net/images/v_line_dark.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/v_line_dark.gif	(from http://shifthtml.themerex.net/style/dark-theme.css)
19:02:19	1164/1164	---M--	200	added ('OK')	image/gif	etag:%225356b5c4-48c%22	http://shifthtml.themerex.net/images/line_hor_dark.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/line_hor_dark.gif	(from http://shifthtml.themerex.net/style/dark-theme.css)
19:02:20	1524/1524	---M--	200	added ('OK')	image/png	etag:%225356b5c6-5f4%22	http://shifthtml.themerex.net/images/to-top-dark.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/to-top-dark.png	(from http://shifthtml.themerex.net/style/dark-theme.css)
19:02:22	864053/864053	---M--	200	added ('OK')	image/jpeg	etag:%225356b5c8-d2f35%22	http://shifthtml.themerex.net/images/bg/bg2.jpg	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/bg/bg2.jpg	(from http://shifthtml.themerex.net/style/style.css)
19:02:25	29360/29360	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225356b5da-72b0%22	http://shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfont.eot?	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfontd41d.eot	(from http://shifthtml.themerex.net/style/font-awesome/css/font-awesome.min.css)
19:02:25	29360/29360	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225356b5da-72b0%22	http://shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfont.eot?v=3.1.0	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfonte63c.eot	(from http://shifthtml.themerex.net/style/font-awesome/css/font-awesome.min.css)
19:02:25	34420/34420	---MCZ	200	added ('OK')	text/plain	etag:W/%225356b5da-8674%22	http://shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfont.woff?v=3.1.0	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfonte63c.woff	(from http://shifthtml.themerex.net/style/font-awesome/css/font-awesome.min.css)
19:02:26	64960/64960	---MCZ	200	added ('OK')	text/plain	etag:W/%225356b5da-fdc0%22	http://shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfont.ttf?v=3.1.0	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfonte63c.ttf	(from http://shifthtml.themerex.net/style/font-awesome/css/font-awesome.min.css)
19:02:28	162385/162385	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225356b5da-27a51%22	http://shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfont.svg	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/font-awesome/font/fontawesome-webfont.svg	(from http://shifthtml.themerex.net/style/font-awesome/css/font-awesome.min.css)
19:02:28	307/307	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:29%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/sprite.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/sprite.51.delayed	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:29	309/309	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:31%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/sprite_x.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/sprite_x.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:29	309/309	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:31%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/sprite_y.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/sprite_y.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:30	312/312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:32%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/sprite_next.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/sprite_next.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:30	312/312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:32%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/sprite_prev.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/sprite_prev.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:31	314/314	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:33%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/default_thumb.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/default_thumb.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:31	307/307	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:33%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/default/loader.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/default/loader.gif	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:32	314/314	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:34%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_rounded/btnNext.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_rounded/btnNext.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:32	318/318	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:34%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:33	313/313	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:35%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_rounded/sprite.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_rounded/sprite.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:33	294/294	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:35%20GMT	http://shifthtml.themerex.net/images/popup_buttons.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/popup_buttons.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:34	312/312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:36%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_rounded/sprite.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:35	320/320	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:37%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:35	313/313	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:37%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_rounded/btnNext.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:36	317/317	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:38%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:36	312/312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:38%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_rounded/loader.gif	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:37	311/311	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:39%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_square/loader.gif	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:38	311/311	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:40%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_square/sprite.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:38	312/312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:40%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_square/btnNext.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:39	316/316	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:41%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/dark_square/btnPrevious.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:40	312/312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:41%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_square/sprite.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:40	313/313	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:42%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_square/btnNext.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:41	317/317	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:43%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_square/btnPrevious.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:42	308/308	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:43%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/sprite.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:42	319/319	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:44%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternTop.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:42	320/320	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:44%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:43	321/321	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:45%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternRight.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:44	305/305	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:46%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/294.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/294.gif	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:44	309/309	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:46%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/btnNext.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:45	313/313	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:47%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/btnPrevious.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:45	322/322	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:47%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:46	288/288	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:48%20GMT	http://shifthtml.themerex.net/images/buttons.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/buttons.png	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:47	319/319	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:48%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:47	310/310	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:49%20GMT	http://shifthtml.themerex.net/images/prettyPhoto/light_rounded/294.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/images/prettyPhoto/light_rounded/294.gif	(from http://shifthtml.themerex.net/style/prettyPhoto.css)
19:02:48	287/287	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:50%20GMT	http://shifthtml.themerex.net/style/bigplay.svg	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/bigplay.svg	(from http://shifthtml.themerex.net/style/mediaplayer.css)
19:02:48	287/287	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:50%20GMT	http://shifthtml.themerex.net/style/bigplay.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/bigplay.png	(from http://shifthtml.themerex.net/style/mediaplayer.css)
19:02:49	287/287	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:51%20GMT	http://shifthtml.themerex.net/style/loading.gif	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/loading.gif	(from http://shifthtml.themerex.net/style/mediaplayer.css)
19:02:50	288/288	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Mar%202016%2013:32:51%20GMT	http://shifthtml.themerex.net/style/controls.png	C:/My%20Web%20Sites/cv2/shifthtml.themerex.net/style/controls.png	(from http://shifthtml.themerex.net/style/mediaplayer.css)
